"openalex_id","doi","title","publication_year","publication_date","cited_by_count","source","domain","field","subfield","primary_topic","is_open_access","open_access_status","has_fulltext","has_pdf","knime_role","likely_uses_knime_workflow_platform","classification_reason"
"https://openalex.org/W4405703063","https://doi.org/10.13033/isahp.y2024.003","A HYBRID DECISION SUPPORT FRAMEWORK FOR SUSTAINABLE BUSINESS OPTIMIZATION","2024","2024-12-01","0","ISAHP proceedings","Social Sciences","Business, Management and Accounting","Management Information Systems","Big Data and Business Intelligence","True","bronze","True","True","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W4417075434","https://doi.org/10.59350/sbfa8-fr195","Enabling bioinformatics tools to smoke the peace pipe together","2012","2012-08-06","0","Front Matter","Social Sciences","Decision Sciences","Information Systems and Management","Scientific Computing and Data Management","True","gold","True","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W3130836079","https://doi.org/10.1109/icisct50599.2020.9351395","Comparative Analysis of Artificial Neural Network Training Algorithms","2020","2020-11-04","0","2020 International Conference on Information Science and Communications Technologies (ICISCT)","Physical Sciences","Computer Science","Artificial Intelligence","Neural Networks and Applications","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4378713589","https://doi.org/10.14499/indonesianjcanchemoprev14iss1pp1-11","Bioinformatics Analysis of Inhibition Activation SHP-2 by Galangal as Activating Agent of Cancer Immunotherapy","2023","2023-05-30","0","Indonesian Journal of Cancer Chemoprevention","Life Sciences","Agricultural and Biological Sciences","Plant Science","Medicinal Plant Research","True","diamond","True","True","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W4400978231","https://doi.org/10.52985/insyst.v6i1.379","Predictive Buyer Behavior Model as Customer Retention Optimization Strategy in E-commerce","2024","2024-04-30","0","Journal of Intelligent System and Computation","Social Sciences","Decision Sciences","Information Systems and Management","Technology Adoption and User Behaviour","True","diamond","True","True","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W4385810786","https://doi.org/10.3390/msf2023022029","Raman Spectroscopy Applied to Blue and Green Ink Discrimination—A Pilot Study","2023","2023-08-14","0","The 6th International Congress of CiiEM&amp;mdash;Immediate and Future Challenges to Foster One Health","Physical Sciences","Chemistry","Analytical Chemistry","Spectroscopy and Chemometric Analyses","True","gold","True","True","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W7130315832","https://doi.org/10.1109/iconstem65670.2025.11374655","Cognitive Computing-Driven Risk Assessment Framework for Strategic Business Planning","2025","2025-11-06","0","2025 Tenth International Conference on Science Technology Engineering and Mathematics (ICONSTEM)","Physical Sciences","Computer Science","Artificial Intelligence","Cognitive Science and Mapping","False","closed","False","False","uses_knime_as_tool","True","\bimplemented (using|with|in) knime\b"
"https://openalex.org/W4391611391","https://doi.org/10.15826/chimtech.2024.11.1.04","Development of A. <i>solani</i> β-tubulin models and comparison of docking results for benzo[d]azoles derivatives as potential antifungal agents","2024","2024-01-30","0","Chimica Techno Acta","Life Sciences","Agricultural and Biological Sciences","Ecology, Evolution, Behavior and Systematics","Fungal Plant Pathogen Control","True","diamond","True","True","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W3174971384","","Semi-automatized time-dependent pathway analysis of compounds related to cytotoxicity in HepG2 cells","2019","2019-01-01","0","","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","False","closed","False","False","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W7132356088","","Knime4HTS","2015","2015-01-01","0","ASEP","Physical Sciences","Materials Science","Materials Chemistry","Machine Learning in Materials Science","False","closed","False","False","about_knime_or_extension","True","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
"https://openalex.org/W3172156862","https://doi.org/10.3897/aca.4.e68821","Making Linked Data accessible for One Health Surveillance with the ""One Health Linked Data Toolbox""","2021","2021-05-28","0","ARPHA Conference Abstracts","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Biomedical Text Mining and Ontologies","True","diamond","True","True","uses_knime_as_tool","True","\bknime\b.{0,80}\bworkflow[s]?\b"
"https://openalex.org/W7134925794","https://doi.org/10.64898/2026.03.07.710308","DIA-NN EasyFilter workflow for the fast and user-friendly critical assessment and visualization of DIA-NN proteomics analysis outcome","2026","2026-03-10","0","bioRxiv (Cold Spring Harbor Laboratory)","Physical Sciences","Chemistry","Spectroscopy","Advanced Proteomics Techniques and Applications","True","green","True","True","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W4375871292","https://doi.org/10.5281/zenodo.7915928","DEVELOPMENT OF A MODULE FOR EVALUATING THE ACTIVITY OF THE MAKHALLA CHAIRPERSONS BASED ON THE EXPERTS' ASSESSMENT WITH THE ALGORITHMS","2023","2023-05-09","0","Zenodo (CERN European Organization for Nuclear Research)","Social Sciences","Business, Management and Accounting","Accounting","Islamic Finance and Banking Studies","True","green","True","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W7125380177","https://doi.org/10.31557/apjcp.2026.27.1.265","Comprehensive Molecular Docking and Molecular Dynamics Reveal Inhibitors of HER2 L755S, T798I, and T798M based on a Large Database of Curcumin Derivatives","2026","2026-01-01","0","Asian Pacific Journal of Cancer Prevention","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Medicine","Curcumin's Biomedical Applications","True","gold","True","True","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W2473094428","https://doi.org/10.5281/zenodo.47208","3-D-Echem Vm: Cheminformatics Research Infrastructure In A Downloadable Virtual Machine","2016","2016-02-24","0","Zenodo (CERN European Organization for Nuclear Research)","Physical Sciences","Computer Science","Computer Networks and Communications","Advanced Database Systems and Queries","True","green","True","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W7160328521","https://doi.org/10.37493/2307-910x.2025.2.5","The development of methods for detecting network traffic anomalies using machine-learning algorithms","2025","2025-01-01","0","Sovremennaya nauka i innovatsii","Physical Sciences","Computer Science","Computer Networks and Communications","Network Security and Intrusion Detection","True","diamond","True","False","uses_knime_as_tool","True","\bknime\b.{0,80}\bworkflow[s]?\b"
"https://openalex.org/W2584433745","","ADMET and adverse effects predictive modeling based on FDA-approved drugs Data","2017","2017-01-31","0","Doria (University of Helsinki)","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","False","closed","False","False","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W2894687121","https://doi.org/10.5281/zenodo.161567","3D-E-Chem-Vm: Cheminformatics Toolbox In A Freely Available Virtual Machine","2016","2016-10-13","0","Zenodo (CERN European Organization for Nuclear Research)","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","green","True","False","uses_knime_as_tool","True","\bknime\b.{0,80}\bworkflow[s]?\b"
"https://openalex.org/W605667526","https://doi.org/10.3233/978-1-61499-524-1-190","Implementation and Validation of a Conceptual Benchmarking Framework for Patient Blood Management","2015","2015-01-01","0","Studies in health technology and informatics","Social Sciences","Business, Management and Accounting","Management of Technology and Innovation","Blood donation and transfusion practices","True","hybrid","True","False","uses_knime_as_tool","True","\bimplemented (using|with|in) knime\b"
"https://openalex.org/W2293686376","https://doi.org/10.1109/csci.2015.164","Automatic Extraction of Main Thesis Documents Fields Using Decision Trees","2015","2015-12-01","0","2015 International Conference on Computational Science and Computational Intelligence (CSCI)","Physical Sciences","Computer Science","Artificial Intelligence","Advanced Text Analysis Techniques","False","closed","False","False","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W4398217484","https://doi.org/10.4038/cjs.v53i2.8262","Computer-aided drug design to discover DNMT inhibitors from phytochemicals","2024","2024-05-22","0","Ceylon Journal of Science","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","diamond","True","True","uses_knime_as_tool","True","\bknime\b.{0,80}\bworkflow[s]?\b"
"https://openalex.org/W2907893756","https://doi.org/10.14393/rbcv70n4-46512","Análise de Integração de Mineradores de Dados com a Plataforma InterIMAGE - Qual a Melhor Solução?","2018","2018-12-15","0","Revista Brasileira de Cartografia","Physical Sciences","Computer Science","Information Systems","Data Mining Algorithms and Applications","True","diamond","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4400860273","https://doi.org/10.1117/12.3031326","Prediction of photovoltaic resources based on deep learning","2024","2024-07-19","0","Third International Conference on Electronic Information Engineering, Big Data, and Computer Technology (EIBDCT 2024)","Physical Sciences","Engineering","Electrical and Electronic Engineering","Smart Grid and Power Systems","False","closed","False","False","uses_knime_as_tool","True","\bknime was used\b"
"https://openalex.org/W4312564211","https://doi.org/10.1504/ijitst.2022.125777","A new model for intrusion detection systems using bat algorithm","2022","2022-01-01","0","International Journal of Internet Technology and Secured Transactions","Physical Sciences","Computer Science","Computer Networks and Communications","Network Security and Intrusion Detection","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W7156117068","https://doi.org/10.1002/cpz1.70368","Cell Painting PLUS: An Iterative Staining‐Elution Protocol for High‐Content Phenotypic Screenings","2026","2026-04-01","0","Current Protocols","Life Sciences","Biochemistry, Genetics and Molecular Biology","Biophysics","Cell Image Analysis Techniques","True","hybrid","True","False","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W3107968434","","Ανάλυση συναισθήματος σε ελληνικές ειδησεογραφικές ιστοσελίδες σχετικά με το θέμα της Συμφωνίας των Πρεσπών","2019","2019-02-07","0","","Physical Sciences","Computer Science","Artificial Intelligence","Sentiment Analysis and Opinion Mining","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4306175555","https://doi.org/10.1002/pra2.680","A Plug and Play Approach to Vocabulary Mapping and Document Annotation","2022","2022-10-01","0","Proceedings of the Association for Information Science and Technology","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Biomedical Text Mining and Ontologies","False","closed","False","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W2959567900","","Data mining of Citations in Theses: a workflow for automated analysis of Open Access and library holdings coverage","2019","2019-06-19","0","King Abdullah University of Science and Technology Repository (King Abdullah University of Science and Technology)","Physical Sciences","Computer Science","Artificial Intelligence","Semantic Web and Ontologies","False","closed","False","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W7129758101","https://doi.org/10.1109/iceconf65644.2025.11379395","A Blockchain-Enabled Framework for Transparent and Secure Customer Feedback Systems in Retail Banking","2025","2025-10-09","0","2025 2nd International Conference on Artificial Intelligence and Knowledge Discovery in Concurrent Engineering (ICECONF)","Physical Sciences","Computer Science","Information Systems","Blockchain Technology Applications and Security","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4411834466","https://doi.org/10.29039/2308-0191-2025-13-2-5-5","Management of the technical condition of engineering equipment for packaging and dosing in the production of building materials.","2025","2025-06-30","0","Construction and Architecture","Physical Sciences","Engineering","Industrial and Manufacturing Engineering","Engineering Technology and Methodologies","True","hybrid","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4387609554","https://doi.org/10.1021/acs.jcim.3c01050","PSW-Designer: An Open-Source Computational Platform for the Design and Virtual Screening of Photopharmacological Ligands","2023","2023-10-13","0","Journal of Chemical Information and Modeling","Physical Sciences","Materials Science","Materials Chemistry","Photochromic and Fluorescence Chemistry","True","hybrid","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4400660471","https://doi.org/10.26102/2310-6018/2022.38.3.028","The impact of coronavirus infection on the socio-economic indicators of the region","2022","2022-07-13","0","Modelirovanie, optimizaciâ i informacionnye tehnologii.","Social Sciences","Social Sciences","Demography","Regional Socio-Economic Development Trends","True","bronze","True","True","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W4315464827","https://doi.org/10.31763/iota.v2i4.550","Analysis of Tourism Businesses Number in the Entertainment and Recreation Sector using Predictive Apriori Algorithm","2022","2022-11-21","0","Internet of Things and Artificial Intelligence Journal","Physical Sciences","Computer Science","Information Systems","Data Mining and Machine Learning Applications","True","diamond","True","True","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W4388664035","https://doi.org/10.15405/epsbs.2023.11.27","Ideal Leverage via Machine Learning: Avoiding Financial Distress","2023","2023-11-14","0","The European Proceedings of Social & Behavioural Sciences","Social Sciences","Business, Management and Accounting","Accounting","Working Capital and Financial Performance","True","hybrid","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W2794314020","https://doi.org/10.1299/jsmemecj.2017.g1200101","Development of Customer Co-design Support System","2017","2017-01-01","0","The Proceedings of Mechanical Engineering Congress Japan","Physical Sciences","Computer Science","Information Systems","Service-Oriented Architecture and Web Services","True","diamond","True","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W4409454136","https://doi.org/10.58192/profit.v4i2.3077","Analisis Variabel Kemiskinan di Indonesia dengan Model Linear Regresi dan Algoritma K-Means pada Tahun 2020-2023","2025","2025-02-24","0","Profit Jurnal Manajemen Bisnis dan Akuntansi","Social Sciences","Economics, Econometrics and Finance","Economics and Econometrics","Economic Growth and Fiscal Policies","True","bronze","True","True","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W3000576082","https://doi.org/10.3390/mol2net-05-06762","Prediction of antifungal activity, cytotoxicity risks and molecular docking against &lt;em&gt;Malassezia furfur&lt;/em&gt; of constituents of citronella essential oil (&lt;em&gt;Cymbopogon winterianus&lt;/em&gt;)","2019","2019-12-10","0","Proceedings of MOL2NET 2019, International Conference on Multidisciplinary Sciences, 5th edition","Life Sciences","Agricultural and Biological Sciences","Insect Science","Bee Products Chemical Analysis","True","hybrid","True","True","uses_knime_as_tool","True","\bdeveloped (using|with|in) knime\b"
"https://openalex.org/W3197120890","https://doi.org/10.5281/zenodo.5579011","Methods and tools for data-driven science in applied plasma physics","2021","2021-10-05","0","Zenodo (CERN European Organization for Nuclear Research)","Physical Sciences","Computer Science","Computer Networks and Communications","Advanced Data Storage Technologies","True","green","True","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W3155956429","https://doi.org/10.36622/vstu.2021.20.1.015","CONFORMAL PREDICTION USAGE FOR THE ACUTE PANCREATITIS OUTCOMES FORECAST","2021","2021-04-19","0","СИСТЕМНЫЙ АНАЛИЗ И УПРАВЛЕНИЕ В БИОМЕДИЦИНСКИХ СИСТЕМАХ","Physical Sciences","Mathematics","Statistics and Probability","Statistical Methods in Epidemiology","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W2904035048","https://doi.org/10.3390/mol2net-04-05875","&lt;strong&gt;PROPOSITION &lt;em&gt;IN SILICO&lt;/em&gt; OF BENZOIC ANALOGS AGAINST &lt;em&gt;Staphylococcus aureus&lt;/em&gt;&lt;/strong&gt;","2018","2018-11-23","0","Proceedings of MOL2NET 2018, International Conference on Multidisciplinary Sciences, 4th edition","Physical Sciences","Chemistry","Organic Chemistry","Synthesis and biological activity","True","hybrid","True","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W7161623894","https://doi.org/10.67065/f1nggh35","Machine Learning–Driven Carbon Monoxide Prediction: A Case Study Using the UCI Air Quality Dataset","2025","2025-07-27","0","Australian Journal of Artificial Intelligence Review","Physical Sciences","Environmental Science","Environmental Engineering","Air Quality Monitoring and Forecasting","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4403981573","https://doi.org/10.24191/jcrinn.v9i2.455","Exploring film industry dynamics: a network science approach to Internet movie database analysi","2024","2024-09-01","0","Journal of Computing Research and Innovation","Social Sciences","Economics, Econometrics and Finance","Economics and Econometrics","Complex Systems and Time Series Analysis","True","diamond","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4392792108","https://doi.org/10.47679/ijasca.v4i1.58","A Comprehensive Analysis and Visualization of Trends and Research Patterns in the Field of IoT Smart Cities","2024","2024-03-14","0","International Journal of Advanced Science and Computer Applications","Physical Sciences","Computer Science","Information Systems","Technology and Data Analysis","True","diamond","True","False","uses_knime_as_tool","True","\bknime was used\b"
"https://openalex.org/W3161160247","https://doi.org/10.1109/iceast52143.2021.9426261","Analysis of Driver’s Attention through the Internet of Things (IOTs) for Preventing Road Accident of Natural Gas Vehicles","2021","2021-04-01","0","2021 7th International Conference on Engineering, Applied Sciences and Technology (ICEAST)","Physical Sciences","Engineering","Safety, Risk, Reliability and Quality","Traffic and Road Safety","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W3161088735","","Design, implementation and realization of an integrated platform dedicated to e-public health, for analysing health data and supporting the management control in healthcare companies.","2021","2021-02-01","0","","Social Sciences","Business, Management and Accounting","Management Information Systems","Big Data and Business Intelligence","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4414963863","https://doi.org/10.1136/gutjnl-2025-basl.109","P94 Why iLFT? Identifying requesting trends using large language processing of &gt;27,000 iLFT requests","2025","2025-10-01","0","P94 Why iLFT? Identifying requesting trends using large language processing of &gt;27,000 iLFT requests","Physical Sciences","Computer Science","Artificial Intelligence","Natural Language Processing Techniques","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W3083167966","https://doi.org/10.1158/1538-7445.am2020-4425","Abstract 4425: Extracellular matrix segmentation combined with cell classification as a novel method for detailed tumor tissue mapping","2020","2020-08-15","0","Cancer Research","Health Sciences","Medicine","Oncology","Cancer Cells and Metastasis","False","closed","False","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W3201382820","","Sentiment Classification on The Act of Paedophiles on Twitter","2019","2019-09-01","0","","Physical Sciences","Computer Science","Information Systems","Multimedia Learning Systems","False","closed","False","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W2547080372","https://doi.org/10.3390/iecm-1-c003","Towards standard, accessible and reproducible Metabolomics.","2016","2016-11-01","0","Proceedings of The 1st International Electronic Conference on Metabolomics","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Metabolomics and Mass Spectrometry Studies","True","gold","True","True","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W7123452809","https://doi.org/10.47125/jesam/2026_1/02","Sustainability in Indonesian Coastal Areas: A Challenge to Develop a Blue Economy","2025","2025-12-31","0","Journal of Environmental Science and Management","Physical Sciences","Environmental Science","Management, Monitoring, Policy and Law","Coastal and Marine Management","True","bronze","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4309269222","https://doi.org/10.36622/vstu.2022.18.5.002","DETERMINATION OF NEURAL NETWORK CONFIGURATION PARAMETERS FOR APPROXIMATION OF EXPERIMENTAL TENSILE CURVES","2022","2022-11-17","0","ВЕСТНИК ВОРОНЕЖСКОГО ГОСУДАРСТВЕННОГО ТЕХНИЧЕСКОГО УНИВЕРСИТЕТА","Physical Sciences","Engineering","Mechanical Engineering","Advanced machining processes and optimization","False","closed","False","False","uses_knime_as_tool","True","\bperformed (using|with|in) knime\b"
"https://openalex.org/W4402190318","https://doi.org/10.34248/bsengineering.1517904","Performance Comparison of Supervised Machine Learning Methods in Classifying Celestial Objects","2024","2024-09-03","0","Black Sea Journal of Engineering and Science","Physical Sciences","Engineering","Computational Mechanics","Astronomical Observations and Instrumentation","True","diamond","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W7125882273","","Sustainability in Indonesian Coastal Areas: A Challenge to Develop a Blue Economy","2026","2026-01-05","0","Ubaya Repository (University of Surabaya)","Physical Sciences","Environmental Science","Management, Monitoring, Policy and Law","Coastal and Marine Management","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W7104455429","https://doi.org/10.7906/indecs.23.5.4","Data and Process Mining in Analysing Student Behaviour","2025","2025-01-01","0","Interdisciplinary Description of Complex Systems","Social Sciences","Business, Management and Accounting","Management Information Systems","Business Process Modeling and Analysis","True","diamond","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4416677174","https://doi.org/10.23919/sicefes67750.2025.11236541","From Sensor to Growth: A Predictive Model for Green-Oak Hydroponics","2025","2025-09-09","0","2025 SICE Festival with Annual Conference (SICE FES)","Life Sciences","Agricultural and Biological Sciences","Plant Science","Greenhouse Technology and Climate Control","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W2508919904","https://doi.org/10.6084/m9.figshare.3753336.v1","The EPA Online Prediction Physicochemical Prediction Platform to Support Environmental Scientists","2016","2016-01-01","0","Open MIND","Physical Sciences","Environmental Science","Industrial and Manufacturing Engineering","Water Quality Monitoring and Analysis","True","green","True","False","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W4399515098","https://doi.org/10.36481/diujbe.v016i1.w8qv3970","Exploring the Association between Mobility Fluctuations and Socioeconomic Indicators Using Data Mining Techniques in Indonesia and Malaysia","2023","2023-06-30","0","Daffodil International University journal of business and entrepreneurship.","Social Sciences","Social Sciences","Transportation","Human Mobility and Location-Based Analysis","True","green","True","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W3161311685","","Extracting Explainable Assessments of Alzheimer’s disease via Machine Learning on brain MRI imaging data","2020","2020-01-01","0","IEEE Conference Proceedings","Physical Sciences","Computer Science","Artificial Intelligence","Explainable Artificial Intelligence (XAI)","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4413980329","https://doi.org/10.1109/isitia66279.2025.11137434","Anomaly Detection of Non-Technical Losses in Smart Meter Data Using K-Means Clustering and Isolation Forest: A Case Study From Indonesia","2025","2025-07-23","0","2025 International Seminar on Intelligent Technology and Its Applications (ISITIA)","Physical Sciences","Engineering","Electrical and Electronic Engineering","Electricity Theft Detection Techniques","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4410538477","https://doi.org/10.1109/kst65016.2025.11003348","A Machine Learning Analysis to Evaluate Agricultural Trends in Nepal","2025","2025-02-26","0","2025 17th International Conference on Knowledge and Smart Technology (KST)","Social Sciences","Decision Sciences","Management Science and Operations Research","Forecasting Techniques and Applications","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W7124761247","https://doi.org/10.47125/jesam/2025_2/02","Sustainability in Indonesian Coastal Areas: A Challenge to Develop a Blue Economy","2025","2025-12-31","0","Journal of Environmental Science and Management","Physical Sciences","Environmental Science","Management, Monitoring, Policy and Law","Coastal and Marine Management","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4403864682","https://doi.org/10.1109/icbea62825.2024.00040","Machine Learning Models for Predicting ""Left Without Being Seen"" in Distributed Emergency Departments: A Comparative Study in Naples, Italy","2024","2024-03-18","0","2024 8th International Conference on Biomedical Engineering and Applications (ICBEA)","Health Sciences","Medicine","Emergency Medicine","Emergency and Acute Care Studies","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W3169690667","","Factors Influencing Personal Branding on Social Networks (Instagram) with Data Mining Approach","2021","2021-06-22","0","","Social Sciences","Social Sciences","Sociology and Political Science","Digital Marketing and Social Media","False","closed","False","False","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W3178807039","https://doi.org/10.1158/1538-7445.am2021-239","Abstract 239: Integrated computational image analysis of cellular and acellular tissue components as a method for detailed tumor tissue mapping and structural patterns recognition","2021","2021-07-01","0","Cancer Research","Health Sciences","Medicine","Oncology","Cancer Cells and Metastasis","False","closed","False","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W7159837864","https://doi.org/10.3390/antibiotics15050443","Monitoring the Burden of Staphylococcus aureus: A Multi-Year Retrospective Study Using Routine Laboratory Data from a Slovak Hospital","2026","2026-04-29","0","Antibiotics","Health Sciences","Medicine","Infectious Diseases","Antimicrobial Resistance in Staphylococcus","True","gold","True","True","uses_knime_as_tool","True","\bknime\b.{0,80}\bworkflow[s]?\b"
"https://openalex.org/W4376118114","https://doi.org/10.46254/ap03.20220090","The Impact of COVID-19 Pandemic on E-commerce Firms: Data Mining for the Provinces in Indonesia","2023","2023-05-10","0","Proceedings of the International Conference on Industrial Engineering and Operations Management","Social Sciences","Social Sciences","Demography","SMEs Development and Digital Marketing","True","gold","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W3195907810","https://doi.org/10.5505/gpts.2021.98608","A Study on the Analysis of Tourists' Destination Comments: Comparison of Greece-Georgia-Bulgaria","2021","2021-01-01","0","GEOGRAPHIES PLANNING AND TOURISM STUDIOS","Social Sciences","Social Sciences","Sociology and Political Science","Diverse Aspects of Tourism Research","True","bronze","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4366757828","https://doi.org/10.26896/1028-6861-2023-89-4-71-76","Neural network approximation of deformation curves under uniaxial tension of steel and silumin specimens","2023","2023-04-22","0","Industrial laboratory Diagnostics of materials","Physical Sciences","Engineering","Mechanics of Materials","Engineering Diagnostics and Reliability","True","hybrid","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W7128315970","https://doi.org/10.5281/zenodo.18525217","AI-Driven Stability Testing in Pharmaceutical Industry","2026","2026-02-08","0","Zenodo (CERN European Organization for Nuclear Research)","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","green","True","False","uses_knime_as_tool","True","\bknime\b.{0,80}\bworkflow[s]?\b"
"https://openalex.org/W4236640131","https://doi.org/10.14573/altex.2002281s1","Automated Integration of Structural, Biological and Metabolic Similarities to Sustain Read-Across_suppl1","2020","2020-01-01","0","ALTEX","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","gold","True","True","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W7128306006","https://doi.org/10.5281/zenodo.18525218","AI-Driven Stability Testing in Pharmaceutical Industry","2026","2026-02-08","0","Open MIND","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","green","True","False","uses_knime_as_tool","True","\bknime\b.{0,80}\bworkflow[s]?\b"
"https://openalex.org/W7162856022","https://doi.org/10.1021/acs.analchem.6c01026","MS-Net: Multi-Similarity-Based Network Annotation for Untargeted Metabolomics","2026","2026-05-30","0","Analytical Chemistry","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Metabolomics and Mass Spectrometry Studies","False","closed","False","False","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W7154990014","https://doi.org/10.18720/spbpu/3/2026/vr/vr26-785","Разработка предложений по совершенствованию системы диспетчерского управления транспортировкой газа","2026","2026-01-01","0","Electronic Library of Peter the Great Polytechnic University","Social Sciences","Business, Management and Accounting","Strategy and Management","Strategic Planning and Analysis","True","green","True","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4253827700","https://doi.org/10.14573/altex.2002281s2","Automated Integration of Structural, Biological and Metabolic Similarities to Sustain Read-Across_suppl2","2020","2020-01-01","0","ALTEX","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","gold","True","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
